Facility Id,Facility Name,Industry
1007092,NORTHWEST PIPELINE GP - SNOHOMISH C/S,Petroleum and Natural Gas Systems
1007013,NORTHWEST PIPELINE GP - SODA SPRINGS C/S,Petroleum and Natural Gas Systems
1009015,NORTHWEST PIPELINE GP CHEHALIS C/S,Petroleum and Natural Gas Systems
1009017,NORTHWEST PIPELINE GP GOLDENDALE C/S,Petroleum and Natural Gas Systems
1008941,NORTHWEST PIPELINE GP GREEN RIVER C/S,Petroleum and Natural Gas Systems
1009161,NORTHWEST PIPELINE GP MT. VERNON,Petroleum and Natural Gas Systems
1009019,NORTHWEST PIPELINE GP ROOSEVELT C/S,Petroleum and Natural Gas Systems
1007513,NORTHWEST PIPELINE GP SUMAS C/S,Petroleum and Natural Gas Systems
1009163,NORTHWEST PIPELINE GP SUMNER C/S,Petroleum and Natural Gas Systems
1009215,NORTHWEST PIPELINE GP WASHOUGAL C/S,Petroleum and Natural Gas Systems
1009016,NORTHWEST PIPELINE GP WILLARD C/S,Petroleum and Natural Gas Systems
1007647,NORTHWEST SANI LDFL,Waste
1007062,NORTHWEST TENNESSEE LANDFILL,Waste
1007587,NORTHWESTERN LANDFILL,Waste
1004520,NORTHWESTERN UNIVERSITY,Other
1004522,NORTHWESTERN UNIVERSITY CHICAGO CAMPUS,Other
1007343,NOURYON SURFACE CHEMISTRY LLC,Chemicals
1002046,NOVA CHEMICALS OLEFINS LLC,Chemicals
1003098,NOVARTIS PHARMACEUTICALS CORPORATION,Chemicals
1004191,NOVELIS ALUMINUM CORPORATION,Metals
1003434,NOVELIS CORP - GREENSBORO,Metals
1002583,NOVELIS CORPORATION,Metals
1007749,NPCA COMBUSTION TURBINE PROJECT #2,Power Plants
1000779,NRG Dunkirk Power,Power Plants
1014280,"NSG Glass North America, Inc.",Minerals
1005133,NTC/MCRD ENERGY FACILITY,Power Plants
1007921,NUCOR STEEL - ARKANSAS,Metals
1002266,NUCOR STEEL - BERKELEY,Metals
1005777,NUCOR STEEL - UTAH,"Metals,Waste"
1006341,NUCOR STEEL AUBURN INC,Metals
1004152,NUCOR STEEL BIRMINGHAM INC,Metals
1007946,NUCOR STEEL DARLINGTON,Metals
1005976,NUCOR STEEL DECATUR,Metals
1002958,NUCOR STEEL HERTFORD COUNTY,Metals
1004151,NUCOR STEEL INDIANA,Metals
1006144,NUCOR STEEL JACKSON INC,Metals
1002621,"NUCOR STEEL KANKAKEE, INC.",Metals
1007577,"NUCOR STEEL MARION, INC. (0351010017)",Metals
1003093,NUCOR STEEL MEMPHIS INC,Metals
1007695,NUCOR STEEL NEBRASKA,Metals
1000029,NUCOR STEEL SEATTLE INC,Metals
1005832,NUCOR STEEL-TEXAS,Metals
1007642,NUCOR-YAMATO STEEL CO,Metals
1006923,NUECES CMP STN,Petroleum and Natural Gas Systems
1004765,NUGEN ENERGY LLC,Other
1002982,NWE/Omimex NGL Plant (Cut Bank),"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1010066,NXP Semiconductors - EB site,Other
1010067,NXP Semiconductors - OH site,Other
1010083,NXP Semiconductors Chandler Site,Other
1009700,NYC-DOC Rikers Island,Other
1012849,NYC-HH - Kings County Hospital Center,Other
1003824,NYS OGS SHERIDAN STEAM PLANT,Other
1013396,Nacogdoches Amine and Dehydration Plant,Petroleum and Natural Gas Systems
1000172,Nacogdoches Power LLC,Power Plants
1009582,Naftex Operating Company,Petroleum and Natural Gas Systems
1003559,"Nakika, MMS Platform ID 02481, Complex ID 1001-1",Petroleum and Natural Gas Systems
1001776,"Nansen Spar, East Breaks 602 Platform",Petroleum and Natural Gas Systems
1007855,Naples Landfill,Waste
1000763,Narrows Generating Station,Power Plants
1001260,Nassau Energy LLC,Power Plants
1000701,Natchez,Power Plants
1013382,Natgasoline LLC,Chemicals
1006568,"National Beef California, LP",Other
1008924,National Helium Plant,Petroleum and Natural Gas Systems
1012318,National Institute of Standards and Technology,Other
1011497,Natrium Extraction and Fractionation Facility,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1008205,Natural Buttes Compressor Station,Petroleum and Natural Gas Systems
1010576,Natural Soda,Other
1006206,NatureSweet USA LLC. - Willcox Facility,Other
1003239,NatureWorks LLC,Other
1000991,Naughton,Power Plants
1000999,Navajo Generating Station,Power Plants
1001816,Naval Base Kitsap Bremerton,Other
1003756,Naval Medical Center San Diego,Other
1000286,Naval Station - Great Lakes,Other
1002311,Naval Submarine Base New London,Other
1000756,Naval Support Activity Bethesda,Other
1007019,Nearman Creek,Power Plants
1009879,"Neaton Auto Products Manufacturing, Inc.",Metals
1000444,Nebo Power Station,Power Plants
1001026,Nebraska City Station,Power Plants
1004039,"Nebraska Corn Processing, LLC",Other
1013391,Nederland Terminal,Petroleum and Natural Gas Systems
1001332,Neenah Energy Facility,Power Plants
1014626,Neenah Inc,Pulp and Paper
1000598,Neil Simpson,Power Plants
1001125,Neil Simpson II,Power Plants
1000827,Neil Simpson II (CT2),Power Plants
1006459,Nelson County Solid Waste Disposal Facility,Waste
1000984,Nelson Dewey,Power Plants
1001353,Nelson Energy Center,Power Plants
1011256,Nelson Gardens Landfill,Waste
1000513,Nelson Industrial Steam Company,Power Plants
1006488,Nemak USA Inc. - Gateway,Metals
1005069,Neptune Gas Plant,Petroleum and Natural Gas Systems
1007288,"Neptune, GC-613",Petroleum and Natural Gas Systems
1013881,Nestle Purina PetCare,Other
1011633,Nestle Purina Petcare Co.,Other
1006970,Nestle USA Inc. - Anderson,Other
1000884,New Castle,Power Plants
1014471,"New Elk Coal Company, LLC",Other
1010108,New Era Mine,Other
1011101,New Future Mine,Other
1001234,New Gulf Power Facility,Power Plants
1005996,New Haven Harbor Station,Power Plants
1000715,New Madrid Power Plant,Power Plants
1011919,New Milton Compressor Station,Petroleum and Natural Gas Systems
1013877,New Orleans Power Station,Power Plants
1004988,"New Process Gear, Inc.",Other
1003927,New Quitman CPF-1,Petroleum and Natural Gas Systems
1003928,New Quitman CPF-2,Petroleum and Natural Gas Systems
1009509,New Quitman CPF-3,Petroleum and Natural Gas Systems
1011879,New Quitman CPF-4,Petroleum and Natural Gas Systems
1009604,New York Presbyterian Hospital,Other
1009696,New York Presbyterian Hospital- 525 E 68th St,Other
1000348,New-Indy Catawba LLC,"Pulp and Paper,Waste"
1005938,"New-Indy Ontario, LLC",Pulp and Paper
1006048,New-Indy Oxnard LLC,Pulp and Paper
1001239,Newark Bay Cogen,Power Plants
1010973,"Newark Energy Center, LLC",Power Plants
1013052,Newberry Gas Plant,Petroleum and Natural Gas Systems
1006599,Newcastle Gas Plant,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1001181,Newington,Power Plants
1000170,Newington Energy,Power Plants
1006966,Newman,Power Plants
1004401,Newman,Petroleum and Natural Gas Systems
1010139,Newport Fab LLC (dba TowerJazz),Other
1007109,Newport-Laguna Compressor Station,Petroleum and Natural Gas Systems
1001005,Newton,Power Plants
1007591,Newton County Landfill,Waste
1011339,Newton Mcdonald county Landfill Inc.,Waste
1001235,"Niagara Generation, LLC",Power Plants
1011941,Nichols Compressor Station,Petroleum and Natural Gas Systems
1000939,Nichols Station,Power Plants
1004322,Nicor Gas Ancona,Petroleum and Natural Gas Systems
1008653,Nicor Gas Hudson,Petroleum and Natural Gas Systems
1008445,Nicor Gas Lake Bloomington,Petroleum and Natural Gas Systems
1008446,Nicor Gas Lexington,Petroleum and Natural Gas Systems
1008667,Nicor Gas Pontiac,Petroleum and Natural Gas Systems
1008652,Nicor Gas Troy Grove,Petroleum and Natural Gas Systems
1000541,Niland Gas Turbine Plant,Power Plants
1000850,Niles,Power Plants
1001606,Ninemile Point,Power Plants
1004339,"Nippon Shokubai America Industries, Inc.",Chemicals
1001270,Nissequogue Cogen,Power Plants
1010605,Nixon Refinery,Refineries
1000386,No. 65,Other
1001542,Noblesville,Power Plants
1001141,Nodaway Power Plant,Power Plants
1014698,Norbord South Carolina Inc.,Other
1014637,Norbord Texas Jefferson Inc.,Other
1014657,"Norbord Texas Nacogdoches, Inc.",Other
1014636,"Norbord, Inc. (Huguley)",Other
1005070,Norco Fractionation Plant,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1005911,Norco Manufacturing Complex,"Chemicals,Petroleum Product Suppliers,Refineries"
1004562,Norris Farms Landfill,Waste
1000108,North 1st,Power Plants
1011630,North Alva #2 Compressor Station,Petroleum and Natural Gas Systems
1005048,North Alva Compressor Station,Petroleum and Natural Gas Systems
1011242,North American Hoganas,Metals
1002977,North American Stainless,Metals
1006167,North Appleby Compressor Station,Petroleum and Natural Gas Systems
1009781,North Baja Ehrenberg CS,Petroleum and Natural Gas Systems
1004690,North Britt,Petroleum and Natural Gas Systems
1011940,North Canton Compressor Station,Petroleum and Natural Gas Systems
1002975,North Chicago Facility,Chemicals
1004534,North DeSoto Central Facility,Petroleum and Natural Gas Systems
1009561,North Fork #4,Other
1002447,North Hobbs Reinjection Compression Facility (RCF) and West Injection Battery (WIB),Petroleum and Natural Gas Systems
1000549,North Island,Power Plants
1002053,North Lost Hills,Petroleum and Natural Gas Systems
1011281,North Louisiana Gas Plant,Petroleum and Natural Gas Systems
1002293,North Midway Sunset,Petroleum and Natural Gas Systems
1006069,North Omaha Station,Power Plants
1012181,North Pacific Paper Company LLC,Pulp and Paper
1004966,"North Shore Midstream, LLC","Injection of CO2,Petroleum and Natural Gas Systems"
1005071,North Terrebonne Gas Plant,Petroleum and Natural Gas Systems
1005625,North Texas,Power Plants
1013635,North Valley Landfill,Waste
1001197,North Valmy,Power Plants
1003929,North Yellowstone CPF-1,Petroleum and Natural Gas Systems
1003931,North Yellowstone CPF-2,Petroleum and Natural Gas Systems
1006645,Northampton Generating Plant,Power Plants
1000514,Northeast Generating Station,Power Plants
1000862,Northeastern,Power Plants
1001233,Northeastern Power Company,Power Plants
1004762,Northern Area Landfill,Waste
1013754,Northern Arizona University,Other
1004786,Northern Border Pipeline Arnegard CS#4,Petroleum and Natural Gas Systems
1004906,Northern Border Pipeline Clark CS#10,Petroleum and Natural Gas Systems
1005957,Northern Border Pipeline Culbertson CS#3,Petroleum and Natural Gas Systems
1004908,Northern Border Pipeline Estelline CS#11,Petroleum and Natural Gas Systems
1006368,Northern Border Pipeline Garvin CS#12,Petroleum and Natural Gas Systems
1004784,Northern Border Pipeline Glasgow CS#1,Petroleum and Natural Gas Systems
1004912,Northern Border Pipeline Glen Ullin CS#6,Petroleum and Natural Gas Systems
1005011,Northern Border Pipeline Manning CS#5,Petroleum and Natural Gas Systems
1004771,Northern Border Pipeline Saint Anthony CS#7,Petroleum and Natural Gas Systems
1004917,Northern Border Pipeline Trimont CS#13,Petroleum and Natural Gas Systems
1004922,Northern Border Pipeline Wetonka CS#9,Petroleum and Natural Gas Systems
1004785,Northern Border Pipeline Wolf Point CS#2,Petroleum and Natural Gas Systems
1004858,Northern Border Pipeline Zeeland CS#8,Petroleum and Natural Gas Systems
1011391,Northern Landfill,Waste
1013349,Northern Light - Eastern Maine Medical Center,Other
1011253,Northern Natural Gas - Albert Lea,Petroleum and Natural Gas Systems
1013295,Northern Natural Gas - Claude Compressor Station,Petroleum and Natural Gas Systems
1013296,Northern Natural Gas - Pampa Compressor Station,Petroleum and Natural Gas Systems
1013298,Northern Natural Gas - Plainview Compressor Station,Petroleum and Natural Gas Systems
1013302,Northern Natural Gas - Tescott Compressor Station,Petroleum and Natural Gas Systems
1013299,Northern Natural Gas - Ventura Compressor Station,Petroleum and Natural Gas Systems
1012011,Northern Natural Gas Company - Seminole,Petroleum and Natural Gas Systems
1000771,Northport,Power Plants
1007865,Northridge Gas Plant,Petroleum and Natural Gas Systems
1014201,Northrop Grumman Marine Systems,Other
1002571,Northrop Grumman Systems Corporation,Other
1001498,Northside,Power Plants
1011758,Northwest Charley CPF-2,Petroleum and Natural Gas Systems
1010524,Northwest Ia. Area Solid Waste Agency,Waste
1000031,Northwest Regional Landfill,Waste
1005574,Northwestern Memorial Hospital,Other
1001470,Norwalk Harbor Station,Power Plants
1010593,"Nouryon Functional Chemicals, LLC",Chemicals
1007767,Nouryon Pulp & Performance Chemicals LLC,Chemicals
1002933,Novelis ALR Aluminum LLC (Davenport Casting),Metals
1006649,Novo Biopower,"Power Plants,Waste"
1007676,Nucla,Power Plants
1013493,Nucor Fastener Indiana,Other
1014582,Nucor Steel Brandenburg,Metals
1013487,Nucor Steel Florida Inc.,Metals
1005700,Nucor Steel Gallatin LLC,Metals
1012352,Nucor Steel Longview,Metals
1010766,Nucor Steel Louisiana LLC,Metals
1013719,"Nucor Steel Sedalia, LLC",Metals
1003457,"Nucor Steel Tuscaloosa, Inc.",Metals
1000922,Nueces Bay,Power Plants
1003924,Numake-2 LLC of MN,Chemicals
1000848,O H Hutchings,Power Plants
1005975,O L S ENERGY-AGNEWS,Power Plants
1000570,O W Sommers,Power Plants
1010119,O'Connor Gas Plant,Petroleum and Natural Gas Systems
1013651,"O-AT-KA Milk Products Cooperative, Inc.",Other
1002722,O-N MINERALS (LUTTRELL) CO.,Minerals
1006362,O-N MINERALS CHEMSTONE COMPANY,Minerals
1004512,OAK GROVE MINE,Other
1002477,OAK GROVE SANITARY LANDFILL,Waste
1007581,OAK RIDGE RECYCLING & DISPOSAL FACILITY,Waste
1003686,OAKLAND HEIGHTS DEVELOPMENT LANDFILL,Waste
1007582,OAKRIDGE LANDFILL INCORPORATED,Waste
1001666,OCCIDENTAL CHEMICAL CORP - CONVENT FACILITY,Chemicals
1001706,OCCIDENTAL CHEMICAL CORPORATION - GEISMAR PLANT,Chemicals
1001708,OCCIDENTAL CHEMICAL CORPORATION - Ludington facility,Chemicals
1001709,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility,Power Plants
1001705,OCCIDENTAL CHEMICAL CORPORATION INGLESIDE PLANT,Chemicals
1001072,OCCIDENTAL CHEMICAL DALLAS SILICATE PLANT,Chemicals
1002667,OCEAN COUNTY LANDFILL,Waste
1010636,OCI Beaumont LLC,Chemicals
1011778,OFS CS Cedar Lake,Petroleum and Natural Gas Systems
1003973,OFS CS Geary (Base Sales),Petroleum and Natural Gas Systems
1010529,OFS CS ICE,Petroleum and Natural Gas Systems
1003738,OFS CS Lindsay Booster,Petroleum and Natural Gas Systems
1009362,OFS CS Ward,Petroleum and Natural Gas Systems
1003955,OFS GPRP Antelope Hills Gas Plant,Petroleum and Natural Gas Systems
1010547,OFS GPRP Canadian Valley,Petroleum and Natural Gas Systems
1003736,OFS GPRP Custer Gas Plant,Petroleum and Natural Gas Systems
1003734,OFS GPRP Leedey Gas Plant,Petroleum and Natural Gas Systems
1006184,OFS GPRP Maysville,Petroleum and Natural Gas Systems
1003727,OFS GPRP Panther Creek Gas Plant,Petroleum and Natural Gas Systems
1006316,OFS GPRP Woodward Gas Plant,Petroleum and Natural Gas Systems
1006177,OGDEN MARTIN SYS OF FAIRFAX,Waste
1004009,OGS SF Depew,Petroleum and Natural Gas Systems
1014820,OGT CS Salt Creek,Petroleum and Natural Gas Systems
1004467,OHIO COUNTY BALEFILL LANDFILL,Waste
1001671,OHIO PAPERBOARD CORP,"Pulp and Paper,Waste"
1006948,OHIO UNIVERSITY LAUSCHE HEATING PLANT (0605010016),Other
1006535,OHIO VALLEY ALUMINUM CO INC,Metals
1003661,OHIO WASTE SYS SUBURBAN SOUTH RECYCLING & DISPOSAL,Waste
1004425,OHL NGLP Hutchinson Plant,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1006338,OHL NGLP Isomerization Plant,Chemicals
1004418,OHL NGLP Medford Plant,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1010917,OHL NGLP Mont Belvieu NGL Fractionation and Storage Complex,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1005981,OIL-DRI CORP of GEORGIA,Other
1004960,OIL-DRI PRODUCTION COMPANY,Other
1006533,OILDALE ENERGY LLC,Power Plants
1007624,OKC WASTE DISPOSAL /OKLAHOMA CITY LNDFLL,Waste
1006257,OKLAHOMA LNDFLL HOL/SOUTHERN PLAINS LNDF,Waste
1001634,OKLAHOMA STATE UNIVERSITY,Other
1006252,OLD DOMINION LANDFILL,Waste
1005473,OLDCASTLE STONE PRODUCTS,Minerals
1001717,"OLIN WINCHESTER, LLC",Other
1002320,OLINDA ALPHA LANDFILL,Waste
1006033,OLMSTED COUNTY - KALMAR LANDFILL,Waste
1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Waste
1001971,OLS ENERGY CHINO,Power Plants
1003586,OLYMPIC VIEW SANITARY LANDFILL INC,Waste
1014707,OMAHA CDP,Petroleum and Natural Gas Systems
1000209,OMEGA JV2 Bowling Green,Power Plants
1006507,OMEGA JV2 Hamilton,Power Plants
1007527,ON Semiconductor,Other
1010158,ON Semiconductor,Other
1002356,ONE EARTH ENERGY LLC,Other
1004715,ONEOK Bushton Plant,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems"
1006772,ONONDAGA CO RESOURCE RECOVERY FACILITY,Waste
1001953,ONSLOW COUNTY LANDFILL,Waste
1005257,ONTARIO CO LANDFILL,Waste
1006890,OQ CORP BAY CITY PLANT,Chemicals
1008215,ORANGE COUNTY LANDFILL,Waste
1007397,ORANGE COUNTY LANDFILL,Waste
1002684,ORCHARD HILL SANITARY LANDFILL,Waste
1006876,ORCHARD RIDGE LANDFILL & MRF,Waste
1004658,OREGON STATE UNIVERSITY,Other
1013955,ORM GPRP Demicks Lake Gas Plant,Petroleum and Natural Gas Systems
1012616,ORM GPRP Lonesome Creek Gas Plant,Petroleum and Natural Gas Systems
1003843,ORMET PRIMARY ALUMINUM CORP,Metals
1003263,ORRVILLE MUNICIPAL POWER PLANT,Power Plants
1000349,OSCEOLA LANDFILL,Waste
1012564,"OSCO Industries, Inc. Jackson Division",Metals
1005052,OSRAM SYLVANIA,Minerals
1002448,OSRAM SYLVANIA INC WELLSBORO PLT,Minerals
1006910,OSWEGO CO ENERGY RECOVERY FAC,Waste
1008030,OTAY LANDFILL,Waste
1007027,OTTAWA COUNTY FARMS LANDFILL,Waste
1004484,OTTAWA COUNTY LANDFILL,Waste
1002609,OTTUMWA / WAPELLO COUNTY SANITARY LANDFILL,Waste
1007075,OUTAGAMIE COUNTY LANDFILL,Waste
1007901,OUTER LOOP RECYCLING & DISPOSA,Waste
1001983,OWENS BROCKWAY GLASS CONTAINER INC. PLANT #20,Minerals
1001978,OWENS BROCKWAY GLASS CONTAINER INC. PLT 19,Minerals
1001961,OWENS BROCKWAY GLASS CONTAINER INCORPORATED,Minerals
1004852,OWENS CORNING - JACKSON TN,Minerals
1002129,"OWENS CORNING INSULATING SYSTEMS, LLC - DELMAR",Minerals
1002221,"OWENS CORNING INSULATING SYSTEMS, LLC - FAIRBURN",Minerals
1013294,"OWENS CORNING INSULATING SYSTEMS, LLC - JOPLIN",Minerals
1002143,"OWENS CORNING INSULATING SYSTEMS, LLC - KANSAS CITY",Minerals
1002145,"OWENS CORNING INSULATING SYSTEMS, LLC - NEWARK",Minerals
1002019,"OWENS CORNING INSULATING SYSTEMS, LLC - WAXAHACHIE",Minerals
1002180,OWENS-BROCKWAY GLASS CONTAINER INC PLANT #10,Minerals
1001987,OWENS-BROCKWAY GLASS CONTAINER INC PLANT #35,Minerals
1001975,OWENS-BROCKWAY GLASS CONTAINER INC PLANT 28,Minerals
1002226,OWENS-BROCKWAY GLASS CONTAINER INC PLANT NO 12,Minerals
1001980,OWENS-BROCKWAY GLASS CONTAINER INC PLT 18,Minerals
1002007,OWENS-BROCKWAY GLASS CONTAINER INC.,Minerals
1002911,OWENS-BROCKWAY GLASS CONTAINER INC. - PLANT 06,Minerals
1007499,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT #15,Minerals
1007823,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT #23,Minerals
1006551,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 08,Minerals
1002189,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 09,Minerals
1006053,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 21,Minerals
1002929,OWENS-BROCKWAY GLASS CONTAINER INC. PLANT 29,Minerals
1006050,OWENS-BROCKWAY GLASS CONTAINER INC. PlANT 26,Minerals
